
中央频道,#genre#
扬中新闻频道,http://yangzhong-tv-hls.cm.jstv.com/yangzhong-tv/xwzh.m3u8?zjiangsd
扬中党建民生,http://yangzhong-tv-hls.cm.jstv.com/yangzhong-tv/yzdj.m3u8?zjiangsd
东海新闻频道,http://donghai-tv-hls.cm.jstv.com/donghai-tv/donghaixinwensp.m3u8?zjiangsd
贾汪新闻频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwxw.m3u8?zjiangsd
贾汪旅游频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwly.m3u8?zjiangsd
沛县新闻综合,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8?zjiangsd
泗阳综合频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8?zjiangsd
泗阳资讯频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8?zjiangsd
赣榆新闻综合,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8?zjiangsd

北京综合,#genre#
北京卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226222/1.m3u8
北京纪实科教,https://live.goodiptv.club/api/cqyx.php?id=bjayjsSD
北京体育休闲,http://ainm.cc/a/play/php/gehua.php?id=bjtyxx
BRTV新闻,http://live.funhillrm.com/5/sd/live.m3u8
北京通州,http://pull.dayuntongzhou.com/live/tztv.m3u8
房山无线频道,http://live.funhillrm.com/2/sd/live.m3u8
通州电视台,http://pull.dayuntongzhou.com/live/tztv.m3u8
房山有线频道,http://live.funhillrm.com/5/sd/live.m3u8

上海综合,#genre#
新闻综合,http://58.32.40.25:8000/udp/239.45.3.209:5140
都市频道,http://58.32.40.25:8000/udp/239.45.3.236:5140
纪实人文,http://58.32.40.25:8000/udp/239.45.3.212:5140
东方影视,http://58.32.40.25:8000/udp/239.45.3.237:5140
上海教育,http://58.32.40.25:8000/udp/239.45.0.13:5140
第一财经,http://58.32.40.25:8000/udp/239.45.3.211:5140
金色学堂,http://58.32.40.25:8000/udp/239.45.0.9:5140
五星体育,http://58.32.40.25:8000/udp/239.45.3.210:5140
东方财经,http://58.32.40.25:8000/udp/239.45.0.17:5140
七彩戏剧,http://58.32.40.25:8000/udp/239.45.0.16:5140
法治天地,http://58.32.40.25:8000/udp/239.45.1.46:5140
游戏风云,http://58.32.40.25:8000/udp/239.45.3.131:5140
乐游频道,http://58.32.40.25:8000/udp/239.45.3.135:5140
嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8

浙江综合,#genre#
钱江频道,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
教科影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
公共新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
少儿频道,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
留学世界,http://hw-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
国际频道,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
杭州萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan3/720p.m3u8
杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
杭州余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
杭州余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
宁波新闻,http://www.372583307.top:4022/udp/233.50.201.168:5140
宁波经济,http://www.372583307.top:4022/udp/233.50.201.178:5140
宁波都市,http://www.372583307.top:4022/udp/233.50.201.179:5140
宁波影视,http://www.372583307.top:4022/udp/233.50.201.180:5140
宁波少儿,http://www.372583307.top:4022/udp/233.50.201.181:5140
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
北仑电视台,http://play-sh.quklive.com/live/1626327731714170.m3u8
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
常山新闻综合,https://hlsv2.quklive.com/live/1621306190044902/index.m3u8
德清文化生活,http://live.yingxi.tv/channel2/sd/live.m3u8
德清新闻综合,http://live.yingxi.tv/channel1/sd/live.m3u8
洞头综合频道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
江山电视台,http://play-sh.quklive.com/live/1623117710666335.m3u8
金华东阳影视,http://204.11.235.251:1935/live_transcoder/ngrp:mohabat.stream_all/playlist.m3u8
金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
金华兰溪综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
金华武义综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
留学世界,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
宁波鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8
宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
宁波余姚姚江,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
磐安文化生活,http://hlsv2.quklive.com/live/1626401163709056/index.m3u8
磐安新闻综合,http://hlsv2.quklive.com/live/1626400915947070/index.m3u8
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
上虞频道,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴上虞影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
天台和合频道,http://hlsv2.quklive.com/live/1617072208961931/index.m3u8
温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
永康华溪频道,http://hlsv2.quklive.com/live/1625062755227231/index.m3u8
永康新闻综合,http://hlsv2.quklive.com/live/1625061424267104/index.m3u8
舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/720p.m3u8?zzhed
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/360p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/720p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/360p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/360p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/720p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/360p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/720p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/360p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/720p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/360p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/360p.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
舟山新闻综合,http://live1.plus.wifizs.cn/xwzh/sd/live.m3u8?zzhed
舟山公共生活,http://live1.plus.wifizs.cn/ggsh/sd/live.m3u8?zzhed
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
永康新闻综合,http://hlsv2.quklive.com/live/1625061424267104/index.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚频道,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
嵊州新闻综合,https://hlsv2.quklive.com/live/1626935015913208/index.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed

广西综合,#genre#
广西卫视,http://111.59.63.32:9901/tsfile/live/1003_1.m3u8
广西影视,http://www.51nas.top:4022/udp/239.81.0.250:4056
广西都市,http://www.51nas.top:4022/udp/239.81.0.247:4056
广西公共,http://www.51nas.top:4022/udp/239.81.0.249:4056
广西综艺,http://www.51nas.top:4022/udp/239.81.0.214:4056
广西新闻,http://111.59.63.32:9901/tsfile/live/1007_1.m3u8
广西都市,http://111.59.63.32:9901/tsfile/live/1005_1.m3u8
广西影视,http://111.59.63.32:9901/tsfile/live/1006_1.m3u8
广西综艺,http://111.59.63.32:9901/tsfile/live/1004_1.m3u8
广西综艺,http://116.9.204.242:9901/tsfile/live/0125_1.m3u8
广西影视,http://116.9.204.242:9901/tsfile/live/0124_1.m3u8
广西新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
广西都市,http://116.9.204.242:9901/tsfile/live/1002_1.m3u8
南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
南宁影视娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
南宁都市生活,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8
南丹综合,http://hlsv2.quklive.com/live/1638263457563164/index.m3u8
南丹电视台,http://hlsv2.quklive.com/live/1606365844464947/index.m3u8
崇左综合,http://111.59.63.32:9901/tsfile/live/1002_1.m3u8
南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8?zguangxd
南宁影娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8?zguangxd
南宁都市生活,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8?zguangxd
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8?zguangxd
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd
广西综艺旅游,http://111.59.63.32:9901/tsfile/live/1004_1.m3u8
崇左综合频道,http://111.59.63.32:9901/tsfile/live/1002_1.m3u8

山东综合,#genre#
山东新闻,http://livealone.iqilu.com/iqilu/ggpdhjOF03kn.flv
山东齐鲁,http://livealone.iqilu.com/iqilu/qlpdhjOF03kn.flv
山东生活,http://livealone.iqilu.com/iqilu/shpdhjOF03kn.flv
山东文旅,http://livealone.iqilu.com/iqilu/yspdhjOF03kn.flv
山东农科,http://livealone.iqilu.com/iqilu/nkpdhjOF03kn.flv
山东综艺,http://livealone.iqilu.com/iqilu/zypdhjOF03kn.flv
山东体育,http://livealone.iqilu.com/iqilu/typdhjOF03kn.flv
山东少儿,http://livealone.iqilu.com/iqilu/sepdhjOF03kn.flv
烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
枣庄教育频道,http://stream.zztvzd.com/2/sd/live.m3u8
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8
日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8
日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8
日照导视,http://live.rzw.com.cn/fcpd/sd/live.m3u8
菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
聊城新闻综合,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel2/playlist.m3u8
聊城公共,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel3/playlist.m3u8
青岛电视城阳区,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
泰安新泰乡村,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
泰安新泰新闻综合,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
泰安新泰影视,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
山东齐鲁,http://119.164.216.162:9901/tsfile/live/1003_1.m3u8
山东齐鲁,http://119.164.216.162:9901/tsfile/live/1000_1.m3u8
山东生活,http://119.164.216.162:9901/tsfile/live/1006_1.m3u8
山东体育,http://119.164.216.162:9901/tsfile/live/1002_1.m3u8
山东新闻,http://119.164.216.162:9901/tsfile/live/1005_1.m3u8
山东新闻,http://119.164.216.162:9901/tsfile/live/1004_1.m3u8
山东综艺,http://119.164.216.162:9901/tsfile/live/1001_1.m3u8
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8?shandd
日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8?shandd
日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8?shandd
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd
烟台影,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8?shandd
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd
东营综合,http://stream.hhek.cn/xwzh/sd/live.m3u8?shandd
东营公共,http://stream.hhek.cn/ggpd/sd/live.m3u8?shandd
东营科教,http://stream.hhek.cn/dyjy/sd/live.m3u8?shandd
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8?shandd
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8?shandd

山西综合,#genre#
山西经济,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
山西文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
山西黄河,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
山西经济,http://angtv.cn/live/shanxi.php?id=sxjj
山西文体生活,http://angtv.cn/live/shanxi.php?id=sxwtsh
山西社会与法治,http://angtv.cn/live/shanxi.php?id=sxshfz
山西影视,http://angtv.cn/live/shanxi.php?id=sxys
山西黄河,http://angtv.cn/live/shanxi.php?id=sxhh
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8?zshanxd
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8?zshanxd
大宁综合,http://live.daningtv.com/channel1/sd/live.m3u8
高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
黎城综合频道,http://111.53.96.67:8081/live/1/index.m3u8
临猗综合频道,http://pili-live-hls.lyzx.live.chinacici.cn/lyrmt/ceshi-ly.m3u8
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
长子综合频道,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8

广东综合,#genre#
广州综合,http://rihou.cc:61/qiepian/gdgz.php?id=zhonghe
广州新闻,http://rihou.cc:61/qiepian/gdgz.php?id=xinwen
广州竞赛,http://rihou.cc:61/qiepian/gdgz.php?id=jingsai
广州影视,http://rihou.cc:61/qiepian/gdgz.php?id=yingshi
广州法治,http://rihou.cc:61/qiepian/gdgz.php?id=fazhi
南国都市,http://rihou.cc:61/qiepian/gdgz.php?id=shenghuo
GRTN文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
深圳公共,http://gmxw.7766.org:808/hls/156/index.m3u8
深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
深圳卫视,http://222.240.82.92:9901/tsfile/live/0126_1.m3u8
大湾区卫视,http://angtv.cc/jd/gdjx.php?id=dwqws
深圳都市,http://angtv.cc/jd/gdjx.php?id=szds
深圳电视剧,http://angtv.cc/jd/gdjx.php?id=szdsj
深圳体育健康,http://angtv.cc/jd/gdjx.php?id=szty
深圳体育健康,http://angtv.cc/jd/gdjx.php?id=szty2
深圳卫视,http://115.149.139.141:10001/tsfile/live/1032_1.m3u8
深圳卫视,http://222.240.82.92:9901/tsfile/live/0126_1.m3u8
广东体育,http://218.17.196.234:9901/tsfile/live/1001_1.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
广东少儿,https://angtv.cc/test/itouch.php?id=gdse
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721
梅州综合,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv1.m3u8
梅州公共,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv2.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8
GRTN文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
GRTN文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
